cik,name,adsh,fy,fp,form,Cash From Ops,Net Income,Revenue,Shareholder Equity,Total Assets,ROE,ROA,ROI
-1.7927377010036418,mcdonalds corp,0000063908-25-000012,-0.4130265226899227,FY,10-K,2.9556501991122057,4.888287612982678,2.3635151019793397,-1.007383703972502,0.4601815186914387,-0.28825281697887134,0.5244668832771442,0.5244668832771442
-1.7903845166002919,"evi industries, inc.",0001174947-25-000136,2.0411504282617026,Q2,10-Q,-0.3927213558186581,-0.3638039070887117,-0.4566644666728604,-0.4031863590634346,-0.33029272483814254,0.09810322266885843,0.18248702423416271,0.18248702423416271
-1.7892582061166373,entergy corp /de/,0000065984-25-000012,-0.4130265226899227,FY,10-K,0.7760230302323099,-0.19687665679022004,1.2132023664686422,1.4471776818200033,0.5886465426325841,0.09903848854249847,0.17533098733561772,0.17533098733561772
-1.7892246849712903,middlesex water co,0001174947-25-000251,-0.4130265226899227,FY,10-K,-0.36979571140472556,-0.3288606020298194,-0.463162755251844,-0.3729545045503918,-0.3144629892901869,0.12813207213963135,0.26607032667870495,0.26607032667870495
-1.7882760365579742,msa safety inc,0000066570-25-000007,-0.4130265226899227,FY,10-K,-0.3261742062602304,-0.21217795995950522,-0.28121397254803987,-0.4618870007789821,-0.2964993420394941,-0.06086323301252292,0.3869774621991288,0.3869774621991288
-1.7879911068225258,3m co,0000066740-25-000006,-0.4130265226899227,FY,10-K,2.1403628425705565,4.5481074624872315,2.7272179923005906,0.19387189115655384,0.4624487733062069,0.438412866043943,0.5002619391069415,0.5002619391069415
-1.7879642899062482,allete inc,0000066756-25-000013,-0.4130265226899227,FY,10-K,-0.2971920117845057,-0.30855950109862745,-0.42098592148585945,-0.06116509074297594,-0.22614164491682875,0.1019181853005636,0.1938355424383214,0.1938355424383214
-1.7863552749295988,mdu resources group inc,0000067716-25-000016,-0.4130265226899227,FY,10-K,-0.1661086942876278,-0.052413202729695206,-0.2544253860881625,0.01203310228870076,-0.18181711634976155,0.12620427699111902,0.27695497608361835,0.27695497608361835
-1.7831422731481017,"napco security technologies, inc",0001558370-25-000601,2.0411504282617026,Q2,10-Q,-0.38916468742305466,-0.35603334200101944,-0.46201583320919565,-0.4020100019420566,-0.33065339151495154,0.11652818018645313,0.3132930601579844,0.3132930601579844
-1.7779330871611987,eversource energy,0000072741-25-000007,-0.4130265226899227,FY,10-K,0.6924075039445025,0.08827765346183514,1.0330728309959412,1.4442660926048962,0.5416805837151935,0.10560363001306561,0.19353573679669958,0.19353573679669958
-1.777661565883889,xcel energy inc,0000072903-25-000029,-0.4130265226899227,FY,10-K,1.387266114005637,1.1114374921069883,-0.09166260256334319,-0.43178206463982943,0.6749881486170093,-5.236072373368562,0.2448621394136623,0.2448621394136623
-1.777651509540285,northern states power co /wi/,0000072909-25-000004,-0.4130265226899227,FY,10-K,-0.2809861328153872,-0.25863806401342077,-0.4436410209333383,-0.24549040718943693,-0.27614090710195244,0.12131357753248882,0.2652897349034507,0.2652897349034507
-1.7772911572278063,northern trust corp,0000073124-25-000105,-0.4130265226899227,FY,10-K,0.6883705604802904,0.7712573416115421,0.3579220448008574,1.1144514606465057,2.1071011005176965,0.12693127813483013,0.190705501700056,0.190705501700056
-1.7754743111500062,"udr, inc.",0000074208-25-000010,-0.4130265226899227,FY,10-K,-0.025382197884839988,-0.29101981253908227,-0.28250451937209115,0.08969974140957139,-0.15485471978823018,0.10139883216695446,0.18784889571235702,0.18784889571235702
-1.7753871561721042,old republic international corp,0000074260-25-000042,-0.4130265226899227,FY,10-K,0.13373910601337138,0.2188047772069378,0.5194388589210235,-0.24420079393361174,0.08333546103428396,0.23763754444060112,0.24137064380498047,0.24137064380498047
-1.7691136738204385,pfizer inc,0000078003-25-000054,-0.4130265226899227,FY,10-K,12.887992827804455,1.0595600191564327,1.1889916982790472,2.2255873492447273,0.340426389525281,0.118267800711203,0.28008823848260245,0.28008823848260245
-1.7689041666620204,"essential utilities, inc.",0001562762-25-000036,-0.4130265226899227,FY,10-K,-0.12514368224473724,0.03071662064687695,-0.18838558800388736,0.24206639842499159,-0.06875860709514846,0.12080776061019932,0.24642445895242163,0.24642445895242163
-1.767754391376623,pitney bowes inc /de/,0000078814-25-000015,-0.4130265226899227,FY,10-K,-0.31819201646210776,-0.3615425595382932,-0.16458845171040648,-0.4055260494891515,-0.25927261149219577,0.10532149051318736,0.1679172335209544,0.1679172335209544
-1.7640603611593983,public service co of colorado,0000081018-25-000004,-0.4130265226899227,FY,10-K,0.17205216441655355,0.2533330624822256,-0.24066110027722037,-0.42271646650482064,0.053839108289098596,-9.342693477245874,0.2519788252885637,0.2519788252885637
-1.761055190479052,regal rexnord corp,0000082811-25-000046,-0.4130265226899227,FY,10-K,-0.19963897563706678,0.0508408278998113,-0.45529221493489885,0.390161243451611,-0.09095973747601925,0.1171875452358666,0.258319319244459,0.258319319244459
-1.7603261055677577,hsbc usa inc /md/,0000083246-25-000007,-0.4130265226899227,FY,10-K,0.4811895195417556,0.10110244513551346,-0.039146738615009426,-0.25838653974768894,2.258539538442868,0.21890218279477858,0.17520055220534425,0.17520055220534425
-1.7586500483004144,rli corp,0001558370-25-001301,-0.4130265226899227,FY,10-K,-0.28396038824971953,0.13121774340849907,-0.260447123734294,-0.26293708695802104,-0.2523627436882732,0.23071552495487951,0.49559415377913796,0.49559415377913796
-1.756489610482809,royal gold inc,0000085535-25-000012,-0.4130265226899227,FY,10-K,-0.20819813104218526,-0.16170202922899093,-0.4457730428797245,-0.05112691991790568,-0.2810051601745241,0.11881047808827605,0.37388089315071943,0.37388089315071943
-1.7557756100869206,ryder system inc,0000085961-25-000032,-0.4130265226899227,FY,10-K,0.6509653944563305,0.3723961151556317,0.9990796786519331,-0.0626462307199633,-0.10727767277286461,0.18367668656559596,0.34200417646539966,0.34200417646539966
-1.7551873139860832,"travelers companies, inc.",0000086312-25-000012,-0.4130265226899227,FY,10-K,2.5371118122907133,2.052035608226897,4.036817083272644,-0.2675798223634725,1.6495769916693361,0.7755499310193058,0.2315765423588968,0.2315765423588968
-1.7520145375790024,"spx technologies, inc.",0000088205-25-000007,-0.4130265226899227,FY,10-K,-0.4597501422842632,-0.3647742709679999,-0.4600186426902489,-0.2790841940812795,-0.295511763716878,0.09523041888976083,0.16568444240878366,0.16568444240878366
-1.7505329029546708,service corp international,0000089089-25-000011,-0.4130265226899227,FY,10-K,-0.022815586128778473,0.11584755375873856,0.03396767912260322,-0.22311191435092728,-0.07641152036459015,0.19993814803844273,0.2667727229132331,0.2667727229132331
-1.7493412262375898,sherwin williams co,0000089800-25-000030,-0.4130265226899227,FY,10-K,0.4738809858890159,1.3530504439963789,0.056603115653580505,-0.10871479138350107,0.021814136855498167,0.33190359045135465,0.4275427603543113,0.4275427603543113
-1.7481713382649842,simmons first national corp,0001628280-25-008639,-0.4130265226899227,FY,10-K,-0.2513897491451186,-0.14687867917115185,-0.4409082419293664,-0.005080831722984269,0.09844515430416617,0.11771957927040436,0.19281609788802548,0.19281609788802548
-1.7465924923191467,snap-on inc,0000091440-25-000010,-0.4130265226899227,FY,10-K,-0.0911458363199988,0.4104112469734978,0.12359137466674577,0.22761889942532612,-0.21513128969386083,0.1465232554573869,0.5196726092031323,0.5196726092031323
-1.7463645485307882,keycorp /new/,0000091576-25-000038,-0.4130265226899227,FY,10-K,1.6310352178268317,1.2653690102061776,0.42030600597483153,1.8047393006110788,2.6305267435019846,0.12660263257518167,0.19529112458922182,0.19529112458922182
-1.7460444215927255,sonoco products co,0000091767-25-000014,-0.4130265226899227,FY,10-K,-0.16656944967008316,0.03173716109836329,0.24777637092486757,-0.11035681380626464,-0.2206883150098339,0.15012788461246424,0.3555654923742665,0.3555654923742665
-1.7447806744131487,southwestern public service co,0000092521-25-000009,-0.4130265226899227,FY,10-K,-0.09078267936830986,-0.06813717973597096,-0.17153556773127407,0.08904293244046596,-0.17834980701636133,0.12018498830732148,0.2689844568403889,0.2689844568403889
-1.7430459551414483,"stanley black & decker, inc.",0000093556-25-000007,-0.4130265226899227,FY,10-K,-1.0601847672829487,0.5386591637102809,1.601961796778805,0.7364160184166381,0.03865794926438004,0.12868674958527324,0.297066424597267,0.297066424597267
-1.7427191239743165,state street corp,0000093751-25-000111,-0.4130265226899227,FY,10-K,5.028822447066387,1.9942049826426709,1.0158114771657045,3.073923039512313,4.3463503973463675,0.12413239658660453,0.19280046376547508,0.19280046376547508
-1.7417252220147819,stewart information services corp,0000094344-25-000004,-0.4130265226899227,FY,10-K,-0.3105561876066584,-0.22691201272783923,-0.09296988118590822,-0.24479950646396464,-0.29136834016356544,0.12897940033170116,0.3414767664011518,0.3414767664011518
