adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Risk Flag,Risk Category,Ticker,AvgPrice_2020,AvgPrice_2021,Performance
0000012208-21-000012,12208,"BIO-RAD LABORATORIES, INC.",US,CA,HERCULES,2021-02-12 21:01:00.0,10-K,20201231.0,2020.0,FY,107014000.0,419424000.0,,,27500000.0,285494000.0,3806267000.0,,41600000.0,9879940000.0,1682400000.0,0.3852520359435381,2.262403114598193,2.41608532765938,3.919337656755191,-0.8297155650742818,,,True,High Risk,BIO,472.1816205533597,675.8090476190476,Low Risk
0000012927-21-000011,12927,BOEING CO,US,WA,SEATTLE,2021-02-01 14:20:00.0,10-K,20201231.0,2020.0,FY,15553000000.0,1955000000.0,22171000000.0,,317000000.0,15322000000.0,-11873000000.0,58158000000.0,243000000.0,-18316000000.0,152136000000.0,0.6482310548154618,-0.0780420150391754,-0.0869288271600418,0.1256992220150453,-9.306180388731164,-0.2041507617180783,0.3822763842877425,True,High Risk,BA,197.09509881422923,224.5404365079365,Low Risk
0000014272-21-000066,14272,BRISTOL MYERS SQUIBB CO,US,NY,NEW YORK,2021-02-10 15:14:00.0,10-K,20201231.0,2020.0,FY,2713000000.0,7219000000.0,,,9900000000.0,14052000000.0,-9015000000.0,26577000000.0,37000000.0,37822000000.0,118481000000.0,-0.238353339326318,-0.0760881491547167,-0.0778712597609011,2.6608920014743824,2.132594786103326,-0.3392030703239643,0.2243144470421418,True,High Risk,BMY,60.652411067193675,62.98527777777778,High Risk
0000014930-21-000029,14930,BRUNSWICK CORP,US,IL,METTAWA,2021-02-16 13:43:00.0,10-K,20201231.0,2020.0,FY,393500000.0,,578500000.0,383800000.0,31900000.0,337000000.0,372700000.0,-290000000.0,13800000.0,1300900000.0,3770600000.0,0.2864939657160427,0.0988436853551159,0.1103609605874863,,1.898454915827504,-1.2851724137931035,-0.076910836471649,True,High Risk,BC,59.39877470355731,97.77900793650792,Low Risk
0000015615-21-000006,15615,MASTEC INC,US,FL,CORAL GABLES,2021-02-25 17:31:00.0,10-K,20201231.0,2020.0,FY,535029000.0,784488000.0,187647000.0,837453000.0,23000000.0,529956000.0,322848000.0,6321000000.0,21900000.0,2001922000.0,5227849000.0,0.161269020471327,0.0617554179548797,0.0687961609437395,1.4662532311332657,1.6114149302520278,0.0510754627432368,1.2091014870551924,False,Low Risk,MTZ,46.96960474308301,95.16265873015874,Low Risk
0000016099-21-000005,16099,LUBYS INC,US,TX,HOUSTON,2021-02-01 16:57:00.0,10-Q,20201130.0,2021.0,Q1,6770000.0,,,,400000.0,-2131000.0,-3019000.0,,153000.0,101030000.0,177403000.0,-0.0298822132039988,-0.0170177505453684,-0.0176929433345249,,0.7559437790755221,,,True,High Risk,,,,
0000016868-21-000012,16868,CANADIAN NATIONAL RAILWAY CO,CA,QC,CANADA,2021-02-01 16:23:00.0,6-K,20201231.0,2020.0,FY,,1054000000.0,,,,5918000000.0,3562000000.0,,64000000.0,19651000000.0,44804000000.0,0.1812630400488524,0.0795018301937327,,,1.2799857513612538,,,True,High Risk,CNI,94.8192885375494,114.72353174603175,Low Risk
0000016875-21-000008,16875,CANADIAN PACIFIC RAILWAY LTD/CN,CA,AB,CALGARY ALBERTA,2021-02-18 12:22:00.0,10-K,20201231.0,2020.0,FY,,825000000.0,294000000.0,55000000.0,1000000.0,2712000000.0,2444000000.0,5232000000.0,16000000.0,6437000000.0,23640000000.0,0.3796799751437005,0.1033840947546531,,,2.672518253844959,0.4671253822629969,0.2213197969543147,True,High Risk,CP,54.776758893280636,73.45099206349207,Low Risk
0000018230-21-000063,18230,CATERPILLAR INC,US,IL,DEERFIELD,2021-02-17 10:42:00.0,10-K,20201231.0,2020.0,FY,6128000000.0,7317000000.0,3642000000.0,,311000000.0,6327000000.0,,11929000000.0,202000000.0,,78324000000.0,,,,1.1940274151436032,,,0.1523032531535672,True,High Risk,CAT,139.25774703557312,211.8801984126984,Low Risk
0000018926-21-000017,18926,"LUMEN TECHNOLOGIES, INC.",US,LA,MONROE,2021-02-25 16:42:00.0,10-K,20201231.0,2020.0,FY,1134000000.0,1962000000.0,,,1700000000.0,6524000000.0,-1232000000.0,20712000000.0,175000000.0,11162000000.0,59394000000.0,-0.1103744848593442,-0.0207428359766979,-0.0211465842773772,1.7301587301587302,4.32108941049991,-0.0594824256469679,0.3487220931407213,True,High Risk,LUMN,10.680592885375495,12.872420634920635,Low Risk
0000019584-21-000003,19584,CHEMED CORP,US,OH,CINCINNATI,2021-02-26 10:46:00.0,10-K,20201231.0,2020.0,FY,51101000.0,126853000.0,,961404000.0,10000000.0,287138000.0,205544000.0,2079583000.0,26802000.0,901200000.0,1434911000.0,0.2280781180648025,0.1432451211259792,0.1485348422109971,2.482397604743547,0.592222592099423,0.0988390460972223,1.44927664503234,False,Low Risk,CHE,468.9698814229249,480.38277777777773,High Risk
0000019612-21-000031,19612,TCF FINANCIAL CORP,US,MI,DETROIT,2021-02-26 14:20:00.0,10-K,20201231.0,2020.0,FY,,,,3457802000.0,22000000.0,121106000.0,222759000.0,,2600000.0,5670813000.0,47802487000.0,0.0392816691363301,0.0046599876696791,,,7.429565037676255,,,True,High Risk,,,,
0000019617-21-000236,19617,JPMORGAN CHASE & CO,US,NY,NEW YORK,2021-02-23 16:17:00.0,10-K,20201231.0,2020.0,FY,,,,88394000000.0,,-79910000000.0,29131000000.0,119543000000.0,,279354000000.0,3386071000000.0,0.1042798742813777,0.0086031864069005,,,11.121075767663967,0.2436863722677195,0.0353043394541933,True,High Risk,JPM,106.51553359683794,155.61242063492065,Low Risk
0000020212-21-000019,20212,CHURCHILL DOWNS INC,US,KY,LOUISVILLE,2021-02-24 17:04:00.0,10-K,20201231.0,2020.0,FY,,36500000.0,,,4900000.0,197800000.0,-81900000.0,1054000000.0,3400000.0,367100000.0,2686400000.0,-0.223099972759466,-0.0304868969624776,,,6.317897030781803,-0.0777039848197343,0.3923466349017272,True,High Risk,CHDN,72.58122529644267,108.28892857142856,Low Risk
0000020286-21-000013,20286,CINCINNATI FINANCIAL CORP,US,OH,FAIRFIELD,2021-02-25 09:20:00.0,10-K,20201231.0,2020.0,FY,,,,1328000000.0,,1491000000.0,1216000000.0,7536000000.0,,10789000000.0,27542000000.0,0.1127073871535823,0.044150751579406,,,1.5527852442302346,0.1613588110403397,0.2736184736039503,True,High Risk,CINF,80.64407114624507,112.24880952380953,Low Risk
0000021076-21-000004,21076,CLOROX CO /DE/,US,CA,OAKLAND,2021-02-04 16:16:00.0,10-Q,20201231.0,2021.0,Q2,,616000000.0,,1176000000.0,,498000000.0,674000000.0,,,1184000000.0,6855000000.0,0.5692567567567568,0.0983223924142961,,,4.789695945945946,,,True,High Risk,CLX,198.91588932806326,178.3009920634921,High Risk
0000021175-21-000022,21175,CNA FINANCIAL CORP,US,IL,CHICAGO,2021-02-09 10:46:00.0,10-K,20201231.0,2020.0,FY,,,,2211000000.0,,1775000000.0,690000000.0,-6000000.0,37000000.0,12707000000.0,64026000000.0,0.0543007790981348,0.0107768718957923,,,4.038640119619108,-115.0,-9.3711929528629e-05,True,High Risk,CNA,34.80426877470356,44.43646825396826,Low Risk
0000021344-21-000008,21344,COCA COLA CO,US,GA,ATLANTA,2021-02-25 13:47:00.0,10-K,20201231.0,2020.0,FY,,3144000000.0,,17601000000.0,203000000.0,9844000000.0,7747000000.0,37266000000.0,141000000.0,19299000000.0,87296000000.0,0.4014197626820042,0.0887440432551319,,,3.5233431784030262,0.2078838619653303,0.4268924120234604,True,High Risk,KO,49.95051383399209,54.08424603174603,Low Risk
0000021510-21-000022,21510,COHERENT INC,US,CA,SANTA CLARA,2021-02-10 16:13:00.0,10-Q,20201231.0,2021.0,Q1,60225000.0,226199000.0,,,2600000.0,60041000.0,144000.0,61459000.0,2272000.0,951878000.0,1889636000.0,0.0001512798909103,7.6205152738411e-05,7.871385926945885e-05,3.755898713158987,0.985166166252398,0.0023430254315885,0.0325242533482639,False,Low Risk,,,,
0000021665-21-000007,21665,COLGATE PALMOLIVE CO,US,NY,NEW YORK,2021-02-18 16:11:00.0,10-K,20201231.0,2020.0,FY,1237000000.0,1264000000.0,,,88000000.0,3056000000.0,2695000000.0,,107000000.0,117000000.0,15920000000.0,23.034188034188038,0.1692839195979899,0.1835455969488524,1.0218270008084074,135.06837606837607,,,True,High Risk,CL,75.17671936758893,79.41285714285715,Low Risk
0000022356-21-000015,22356,COMMERCE BANCSHARES INC /MO/,US,MO,KANSAS CITY,2021-02-24 15:53:00.0,10-K,20201231.0,2020.0,FY,,,,,2400000.0,623992000.0,354057000.0,,14900000.0,3397047000.0,32922974000.0,0.1042249341854852,0.0107541013761393,,,8.691645125899052,,,True,High Risk,CBSH,47.964584980237156,60.18396825396825,Low Risk
0000023194-21-000015,23194,COMSTOCK RESOURCES INC,US,TX,FRISCO,2021-02-17 16:19:00.0,10-K,20201231.0,2020.0,FY,252994000.0,120100000.0,137166000.0,,,85735000.0,-52417000.0,,2262000.0,-369272000.0,4657122000.0,0.1419468576009012,-0.0112552344559579,-0.0119017885038763,0.4747148153711155,-13.611630451266276,,,True,High Risk,CRK,5.538932806324111,6.780595238095239,Low Risk
0000024491-21-000011,24491,COOPER TIRE & RUBBER CO,US,OH,FINDLAY,2021-02-22 16:04:00.0,10-K,20201231.0,2020.0,FY,297578000.0,506305000.0,308287000.0,20815000.0,,459139000.0,37991000.0,,,1388899000.0,2971573000.0,0.027353320867824,0.0127848112767211,0.0142075807920358,1.7014194597718917,1.1395169843163542,,,True,High Risk,,,,
0000024545-21-000004,24545,MOLSON COORS BEVERAGE CO,US,CO,GOLDEN,2021-02-11 11:17:00.0,10-K,20201231.0,2020.0,FY,1732700000.0,549600000.0,,,224100000.0,2331300000.0,1116500000.0,13338000000.0,24200000.0,13419400000.0,27331100000.0,0.0832004411523615,0.0408508987929501,0.0436160072504531,0.3171928204536273,1.0366856938462226,0.0837082021292547,0.4880154841920011,True,High Risk,TAP,41.91083003952569,49.788690476190474,Low Risk
0000025232-21-000008,25232,COUSINS PROPERTIES INC,US,GA,ATLANTA,2021-02-11 16:30:00.0,10-K,20201231.0,2020.0,FY,,,,5542762000.0,43100000.0,229034000.0,21409000.0,740340000.0,2555000.0,4359274000.0,7107398000.0,0.0049111388731242,0.0030122134710902,,,0.6304086414389185,0.028917794526839,0.1041647027505706,True,High Risk,CUZ,31.923280632411068,37.20825396825396,Low Risk
0000026172-21-000012,26172,CUMMINS INC,US,IN,COLUMBUS,2021-02-10 10:49:00.0,10-K,20201231.0,2020.0,FY,2820000000.0,,1112000000.0,,165000000.0,2722000000.0,,2832000000.0,1000000.0,8062000000.0,22624000000.0,,,,,1.8062515504837509,,0.1251768033946251,True,High Risk,CMI,185.20750988142294,241.7942857142857,Low Risk
0000026324-21-000007,26324,CURTISS WRIGHT CORP,US,NC,DAVIDSON,2021-02-25 13:42:00.0,10-K,20201231.0,2020.0,FY,222000000.0,,140200000.0,122535000.0,60600000.0,336273000.0,53993000.0,2391336000.0,14437000.0,1787574000.0,4021334000.0,0.0302046236966973,0.0134266390207826,0.0142111749059177,,1.2496042121892577,0.0225785920506361,0.5946623682588912,True,High Risk,CW,106.1214624505929,123.14936507936508,Low Risk
0000027904-21-000003,27904,"DELTA AIR LINES, INC.",US,GA,ATLANTA,2021-02-12 17:28:00.0,10-K,20201231.0,2020.0,FY,3266000000.0,,,11259000000.0,10000000.0,7014000000.0,-12385000000.0,,119000000.0,1534000000.0,60266000000.0,-8.073663624511083,-0.2055055918760163,-0.2172807017543859,,38.28683181225554,,,True,High Risk,DAL,34.97644268774703,42.81670634920635,Low Risk
0000027996-21-000033,27996,DELUXE CORP,US,MN,SHOREVIEW,2021-02-19 15:32:00.0,10-K,20201231.0,2020.0,FY,116990000.0,161959000.0,177183000.0,,,217553000.0,8808000.0,1871375000.0,,,1874863000.0,,0.0046979432630544,0.0050106008795857,1.3843832806222751,,0.0047066996192639,0.9981395973999166,True,High Risk,DLX,28.750513833992095,39.654047619047624,Low Risk
0000028412-21-000054,28412,COMERICA INC /NEW/,US,TX,DALLAS,2021-02-09 17:04:00.0,10-K,20201231.0,2020.0,FY,,,,2185000000.0,1000000.0,928000000.0,,711000000.0,24000000.0,,88129000000.0,,,,,,,0.0080677189120493,True,High Risk,CMA,44.051383399209485,74.45015873015872,Low Risk
0000029905-21-000010,29905,DOVER CORP,US,IL,DOWNERS GROVE,2021-02-12 16:35:00.0,10-K,20201231.0,2020.0,FY,853942000.0,1137223000.0,,868882000.0,139043000.0,,683451000.0,,,,9152074000.0,,0.0746771715351077,0.0823620303943104,1.331733302730162,,,,True,High Risk,DOV,106.09802371541501,152.86198412698414,Low Risk
0000029915-21-000003,100790,UNION CARBIDE CORP /NEW/,US,TX,HOUSTON,2021-02-05 08:18:00.0,10-K,20201231.0,2020.0,FY,,26000000.0,,141000000.0,,801000000.0,427000000.0,3703000000.0,,1398000000.0,5375000000.0,0.3054363376251788,0.0794418604651162,,,2.844778254649499,0.1153119092627599,0.6889302325581396,True,High Risk,,,,
0000029989-21-000004,29989,OMNICOM GROUP INC.,US,NY,NEW YORK,2021-02-18 16:37:00.0,10-K,20201231.0,2020.0,FY,11768400000.0,7813400000.0,,747800000.0,83100000.0,1722300000.0,945400000.0,3814900000.0,70500000.0,2853900000.0,26783400000.0,0.331265986895126,0.0352979830790713,0.0629637029637029,0.6639305258148941,8.384841795437822,0.2478177671760727,0.1424352397380467,True,High Risk,OMC,58.942134387351764,73.95781746031747,Low Risk
0000030625-21-000034,30625,FLOWSERVE CORP,US,TX,IRVING,2021-02-23 16:03:00.0,10-K,20201231.0,2020.0,FY,447582000.0,753462000.0,463222000.0,502227000.0,13645000.0,190831000.0,116326000.0,0.0,19900000.0,1746739000.0,5314677000.0,0.0665960970700259,0.0218876895058721,0.0239004991683951,1.683405498880652,2.042628005672284,,0.0,True,High Risk,FLS,32.18268774703558,37.95821428571429,Low Risk
0000032604-21-000004,32604,EMERSON ELECTRIC CO,US,MO,ST LOUIS,2021-02-03 13:49:00.0,10-Q,20201231.0,2021.0,Q1,1715000000.0,2802000000.0,2910000000.0,,11000000.0,424000000.0,445000000.0,,-56000000.0,8421000000.0,22882000000.0,0.0528440802755017,0.0194476007342015,0.0210232909717957,1.6338192419825073,1.7172544828405178,,,True,High Risk,EMR,65.75,93.58503968253969,Low Risk
0000033185-21-000025,33185,EQUIFAX INC,US,GA,ATLANTA,2021-02-25 16:41:00.0,10-K,20201231.0,2020.0,FY,159100000.0,630600000.0,251800000.0,1470700000.0,141800000.0,946200000.0,74500000.0,,,3168400000.0,9611800000.0,0.0235134452720616,0.0077508895316173,0.0078813460704349,3.9635449402891263,2.033644741825527,,,True,High Risk,EFX,156.49873517786563,235.34126984126985,Low Risk
0000033213-21-000006,33213,EQT CORP,US,PA,PITTSBURGH,2021-02-17 16:17:00.0,10-K,20201231.0,2020.0,FY,796438000.0,566552000.0,,,26006000.0,2976256000.0,-967166000.0,3058843000.0,14503000.0,9803588000.0,18113469000.0,-0.0986542886135157,-0.053394852195347,-0.0558505669938455,0.7113573184604451,0.8476367019911486,-0.3161868719643342,0.168871186408302,True,High Risk,EQT,12.341304347826085,19.486904761904764,Low Risk
0000034067-21-000015,34067,DMC GLOBAL INC.,US,CO,BROOMFIELD,2021-02-22 09:25:00.0,10-K,20201231.0,2020.0,FY,17574000.0,31366000.0,5301000.0,,1449000.0,30362000.0,-927000.0,,4408000.0,105780000.0,279645000.0,-0.0087634713556437,-0.0033149171270718,-0.0035372093821903,1.7847957209514056,1.6436471922858764,,,True,High Risk,BOOM,33.64881422924901,48.766150793650795,Low Risk
0000034088-21-000012,34088,EXXON MOBIL CORP,US,TX,IRVING,2021-02-24 17:01:00.0,10-K,20201231.0,2020.0,FY,,16339000000.0,,,,36014000000.0,20840000000.0,290212000000.0,672000000.0,191650000000.0,362597000000.0,0.1087398904252543,0.0574742758489452,,,0.891974954343856,0.0718095736909569,0.8003706594373368,True,High Risk,XOM,44.52494071146245,57.96365079365079,Low Risk
0000034563-21-000010,34563,FARMER BROTHERS CO,US,TX,NORTHLAKE,2021-02-04 17:46:00.0,10-Q,20201231.0,2021.0,Q2,49797000.0,,,,600000.0,-2195000.0,4654000.0,,4600.0,146177000.0,392699000.0,0.0318381140671925,0.0118513161479912,0.0135723909455179,,1.6864623025510168,,,True,High Risk,FARM,7.43304347826087,8.669027777777778,Low Risk
0000034782-21-000036,34782,1ST SOURCE CORP,US,IN,SOUTH BEND,2021-02-18 16:17:00.0,10-K,20201231.0,2020.0,FY,,,,,20000.0,159695000.0,81461000.0,45548000.0,3290000.0,886845000.0,7316411000.0,0.0918548337082579,0.0111340109242086,,,7.249932062536295,1.7884649161324315,0.0062254567164146,True,High Risk,SRCE,36.61418972332016,46.66210317460317,Low Risk
0000034903-21-000020,34903,FEDERAL REALTY INVESTMENT TRUST,US,MD,NORTH BETHESDA,2021-02-11 16:14:00.0,10-K,20201231.0,2020.0,FY,,,,3297305000.0,4060000.0,516688000.0,131706000.0,835494000.0,13243000.0,2535341000.0,7607624000.0,0.0519480417032659,0.0173123698016621,,,2.0006314732416666,0.1576384749621182,0.1098232509913739,True,High Risk,FRT,89.30509881422925,114.04230158730158,Low Risk
0000035527-21-000100,35527,FIFTH THIRD BANCORP,US,OH,CINCINNATI,2021-02-26 16:58:00.0,10-K,20201231.0,2020.0,FY,,,,,55000000.0,371000000.0,1427000000.0,,123000000.0,,204680000000.0,,0.0069718585108461,,,,,,True,High Risk,FITB,22.202490118577078,39.045277777777784,Low Risk
0000036966-21-000012,36966,FIRST HORIZON CORP,US,TN,MEMPHIS,2021-02-25 17:05:00.0,10-K,20201231.0,2020.0,FY,,,,5074000000.0,40000000.0,172000000.0,845000000.0,,,8012000000.0,84209000000.0,0.1054667998002995,0.0100345568763433,,,9.510359460808786,,,True,High Risk,FHN,11.003280632411068,16.648531746031747,Low Risk
0000037785-21-000024,37785,FMC CORP,US,PA,PHILADELPHIA,2021-02-25 17:03:00.0,10-K,20201231.0,2020.0,FY,946700000.0,,674700000.0,860200000.0,61900000.0,,111400000.0,,,2961800000.0,10186400000.0,0.0376122628131541,0.0109361501609989,0.0120566685065532,,2.4392599095144845,,,True,High Risk,FMC,100.9579841897233,106.37448412698413,Low Risk
0000037808-21-000011,37808,FNB CORP/PA/,US,PA,PITTSBURGH,2021-02-25 16:45:00.0,10-K,20201231.0,2020.0,FY,,,,4087000000.0,13000000.0,113000000.0,286000000.0,,16000000.0,4409000000.0,37354000000.0,0.0648673168518938,0.0076564758794238,,,7.472215921977773,,,True,High Risk,FNB,8.460592885375496,12.039960317460318,Low Risk
